"Step","1agent - Training_Reward_Mean","1agent - Training_Reward_Mean__MIN","1agent - Training_Reward_Mean__MAX","4agents - Training_Reward_Mean","4agents - Training_Reward_Mean__MIN","4agents - Training_Reward_Mean__MAX","8agents - Training_Reward_Mean","8agents - Training_Reward_Mean__MIN","8agents - Training_Reward_Mean__MAX"
"169","77.83540640198838","77.83540640198838","77.83540640198838","56.251284929559226","56.251284929559226","56.251284929559226","11.414558136114987","11.414558136114987","11.414558136114987"
"170","77.80352181639843","77.80352181639843","77.80352181639843","57.679200180089204","57.679200180089204","57.679200180089204","11.229029243093368","11.229029243093368","11.229029243093368"
"171","77.92590405055553","77.92590405055553","77.92590405055553","58.83969814793134","58.83969814793134","58.83969814793134","8.778203384549206","8.778203384549206","8.778203384549206"
"172","77.91940723196767","77.91940723196767","77.91940723196767","60.176732849002384","60.176732849002384","60.176732849002384","11.445797101208873","11.445797101208873","11.445797101208873"
"173","78.07599709908013","78.07599709908013","78.07599709908013","59.75428052488168","59.75428052488168","59.75428052488168","11.355217311805033","11.355217311805033","11.355217311805033"
"174","78.03977321613216","78.03977321613216","78.03977321613216","60.896307697955905","60.896307697955905","60.896307697955905","13.984762728596174","13.984762728596174","13.984762728596174"
"175","78.05120426844448","78.05120426844448","78.05120426844448","62.13077946393473","62.13077946393473","62.13077946393473","16.70859801752868","16.70859801752868","16.70859801752868"
"176","78.03224465644487","78.03224465644487","78.03224465644487","63.61389004819261","63.61389004819261","63.61389004819261","19.45941458754704","19.45941458754704","19.45941458754704"
"177","77.81701318147245","77.81701318147245","77.81701318147245","65.03541198520142","65.03541198520142","65.03541198520142","21.778031134221564","21.778031134221564","21.778031134221564"
"178","77.82182365513026","77.82182365513026","77.82182365513026","65.9231628847743","65.9231628847743","65.9231628847743","24.42398068089088","24.42398068089088","24.42398068089088"
"179","80.78848885765684","80.78848885765684","80.78848885765684","66.84185435988643","66.84185435988643","66.84185435988643","26.933462836776357","26.933462836776357","26.933462836776357"
"180","80.76321488844528","80.76321488844528","80.76321488844528","67.36652771820795","67.36652771820795","67.36652771820795","26.749450133675673","26.749450133675673","26.749450133675673"
"181","80.70687956376557","80.70687956376557","80.70687956376557","68.61930707496902","68.61930707496902","68.61930707496902","24.469487546925833","24.469487546925833","24.469487546925833"
"182","83.08402019634298","83.08402019634298","83.08402019634298","68.47065209443434","68.47065209443434","68.47065209443434","24.34283538508207","24.34283538508207","24.34283538508207"
"183","83.20227778664008","83.20227778664008","83.20227778664008","67.52388938093317","67.52388938093317","67.52388938093317","26.54323854408269","26.54323854408269","26.54323854408269"
"184","81.05630422123826","81.05630422123826","81.05630422123826","66.57531062873565","66.57531062873565","66.57531062873565","26.543946192902933","26.543946192902933","26.543946192902933"
"185","81.07903209739574","81.07903209739574","81.07903209739574","67.23381360934616","67.23381360934616","67.23381360934616","26.450700673059913","26.450700673059913","26.450700673059913"
"186","80.93640196329964","80.93640196329964","80.93640196329964","65.67557310329097","65.67557310329097","65.67557310329097","28.561969426373707","28.561969426373707","28.561969426373707"
"187","80.79836156747825","80.79836156747825","80.79836156747825","65.54734004620299","65.54734004620299","65.54734004620299","28.621730458854493","28.621730458854493","28.621730458854493"
"188","80.77952308481166","80.77952308481166","80.77952308481166","66.43500151137395","66.43500151137395","66.43500151137395","30.927066799631366","30.927066799631366","30.927066799631366"
"189","80.77929476371065","80.77929476371065","80.77929476371065","66.37383549374978","66.37383549374978","66.37383549374978","33.33716167562096","33.33716167562096","33.33716167562096"
"190","79.16930659290946","79.16930659290946","79.16930659290946","66.27585503447048","66.27585503447048","66.27585503447048","33.23125893336814","33.23125893336814","33.23125893336814"
"191","79.07782876439667","79.07782876439667","79.07782876439667","66.43945403846756","66.43945403846756","66.43945403846756","33.12209266375751","33.12209266375751","33.12209266375751"
"192","78.94009440111317","78.94009440111317","78.94009440111317","66.57813593246117","66.57813593246117","66.57813593246117","35.73423132275422","35.73423132275422","35.73423132275422"
"193","78.87358404656396","78.87358404656396","78.87358404656396","66.60597683298143","66.60597683298143","66.60597683298143","38.08921698392878","38.08921698392878","38.08921698392878"
"194","76.61200576515242","76.61200576515242","76.61200576515242","65.9140813840182","65.9140813840182","65.9140813840182","40.91252316236112","40.91252316236112","40.91252316236112"
"195","79.01138236886338","79.01138236886338","79.01138236886338","65.89803160323622","65.89803160323622","65.89803160323622","40.671851713142416","40.671851713142416","40.671851713142416"
"196","79.29247204565067","79.29247204565067","79.29247204565067","65.81892389612057","65.81892389612057","65.81892389612057","43.300047000876575","43.300047000876575","43.300047000876575"
"197","79.14986836808158","79.14986836808158","79.14986836808158","66.04239018553044","66.04239018553044","66.04239018553044","43.23281595893871","43.23281595893871","43.23281595893871"
"198","79.10186971563155","79.10186971563155","79.10186971563155","65.04620068968842","65.04620068968842","65.04620068968842","43.17397351807811","43.17397351807811","43.17397351807811"
"199","79.11330445903182","79.11330445903182","79.11330445903182","65.43898685459429","65.43898685459429","65.43898685459429","45.580325012932136","45.580325012932136","45.580325012932136"
"201","79.0984243901342","79.0984243901342","79.0984243901342","65.5468730974119","65.5468730974119","65.5468730974119","48.29383029037451","48.29383029037451","48.29383029037451"
"202","79.07329334975016","79.07329334975016","79.07329334975016","66.41788155632906","66.41788155632906","66.41788155632906","48.25862397393307","48.25862397393307","48.25862397393307"
"203","81.02293344406422","81.02293344406422","81.02293344406422","67.77766404507564","67.77766404507564","67.77766404507564","48.24156362927828","48.24156362927828","48.24156362927828"
"204","81.35079750639048","81.35079750639048","81.35079750639048","68.89334307096433","68.89334307096433","68.89334307096433","48.18681819260258","48.18681819260258","48.18681819260258"
"205","83.67151672493691","83.67151672493691","83.67151672493691","68.83743095421772","68.83743095421772","68.83743095421772","48.085913751593054","48.085913751593054","48.085913751593054"
"206","84.10766936333444","84.10766936333444","84.10766936333444","69.56815446535225","69.56815446535225","69.56815446535225","47.88537284618819","47.88537284618819","47.88537284618819"
"207","84.19885689976209","84.19885689976209","84.19885689976209","70.45578002886631","70.45578002886631","70.45578002886631","50.18901614950798","50.18901614950798","50.18901614950798"
"208","82.1612345238526","82.1612345238526","82.1612345238526","70.43853933108768","70.43853933108768","70.43853933108768","50.159791476747316","50.159791476747316","50.159791476747316"
"209","81.92260306406311","81.92260306406311","81.92260306406311","71.39374281099873","71.39374281099873","71.39374281099873","52.390766917638985","52.390766917638985","52.390766917638985"
"210","81.9954824650437","81.9954824650437","81.9954824650437","72.31584697536793","72.31584697536793","72.31584697536793","54.597973633082","54.597973633082","54.597973633082"
"211","81.90411982575661","81.90411982575661","81.90411982575661","73.07152433266906","73.07152433266906","73.07152433266906","54.60464584580962","54.60464584580962","54.60464584580962"
"212","81.91403372065756","81.91403372065756","81.91403372065756","73.61670726755183","73.61670726755183","73.61670726755183","54.559218590004754","54.559218590004754","54.559218590004754"
"213","81.7723543158034","81.7723543158034","81.7723543158034","74.63705337070056","74.63705337070056","74.63705337070056","56.88151662579948","56.88151662579948","56.88151662579948"
"214","84.21494759060616","84.21494759060616","84.21494759060616","75.6154017065157","75.6154017065157","75.6154017065157","56.84699704126842","56.84699704126842","56.84699704126842"
"215","86.61479457524756","86.61479457524756","86.61479457524756","74.91624503685462","74.91624503685462","74.91624503685462","56.921564522315094","56.921564522315094","56.921564522315094"
"216","86.70847672363085","86.70847672363085","86.70847672363085","75.53889862146065","75.53889862146065","75.53889862146065","59.21945273786071","59.21945273786071","59.21945273786071"
"217","89.35505214410631","89.35505214410631","89.35505214410631","76.43729229072125","76.43729229072125","76.43729229072125","59.16580427690359","59.16580427690359","59.16580427690359"
"218","89.3116255076675","89.3116255076675","89.3116255076675","76.46815072345844","76.46815072345844","76.46815072345844","56.80336248247159","56.80336248247159","56.80336248247159"
"219","88.92230096223129","88.92230096223129","88.92230096223129","77.37714518621056","77.37714518621056","77.37714518621056","59.24299357138722","59.24299357138722","59.24299357138722"
"220","89.01800432579631","89.01800432579631","89.01800432579631","78.25817767693756","78.25817767693756","78.25817767693756","61.5869817921457","61.5869817921457","61.5869817921457"
"221","88.73767451569587","88.73767451569587","88.73767451569587","78.22376384798957","78.22376384798957","78.22376384798957","61.53480577526293","61.53480577526293","61.53480577526293"
"222","88.85036951370954","88.85036951370954","88.85036951370954","77.39851262964542","77.39851262964542","77.39851262964542","61.505078425444516","61.505078425444516","61.505078425444516"
"223","88.54752661076158","88.54752661076158","88.54752661076158","77.4116435549856","77.4116435549856","77.4116435549856","59.36020877853187","59.36020877853187","59.36020877853187"
"224","91.04788740286659","91.04788740286659","91.04788740286659","78.29429549978872","78.29429549978872","78.29429549978872","59.329727650701756","59.329727650701756","59.329727650701756"
"225","91.04155671150639","91.04155671150639","91.04155671150639","77.48423175896475","77.48423175896475","77.48423175896475","59.31405157637017","59.31405157637017","59.31405157637017"
"226","90.90045222125067","90.90045222125067","90.90045222125067","78.28807791833238","78.28807791833238","78.28807791833238","59.27144175762432","59.27144175762432","59.27144175762432"
"227","90.87502811658734","90.87502811658734","90.87502811658734","78.31782841587702","78.31782841587702","78.31782841587702","61.60469763832245","61.60469763832245","61.60469763832245"
"228","88.37882302781831","88.37882302781831","88.37882302781831","78.18649374750035","78.18649374750035","78.18649374750035","59.206551100027475","59.206551100027475","59.206551100027475"
"229","88.38289700016178","88.38289700016178","88.38289700016178","77.2465893795359","77.2465893795359","77.2465893795359","61.213572715268654","61.213572715268654","61.213572715268654"
"230","86.11822608733576","86.11822608733576","86.11822608733576","77.23833909390576","77.23833909390576","77.23833909390576","58.806158282866335","58.806158282866335","58.806158282866335"
"231","83.84776771242113","83.84776771242113","83.84776771242113","78.06359292684256","78.06359292684256","78.06359292684256","61.07164865256638","61.07164865256638","61.07164865256638"
"232","83.86142582149407","83.86142582149407","83.86142582149407","77.30576625989386","77.30576625989386","77.30576625989386","60.95167807392453","60.95167807392453","60.95167807392453"
"233","83.94878514724013","83.94878514724013","83.94878514724013","76.32512377044584","76.32512377044584","76.32512377044584","60.89437897737602","60.89437897737602","60.89437897737602"
"234","83.78819045160726","83.78819045160726","83.78819045160726","76.33151332871277","76.33151332871277","76.33151332871277","60.871461189874644","60.871461189874644","60.871461189874644"
"235","83.88100683326107","83.88100683326107","83.88100683326107","76.4273470793433","76.4273470793433","76.4273470793433","60.84674454849973","60.84674454849973","60.84674454849973"
