"Step","1agent - Training_Episode_Length_Mean","1agent - Training_Episode_Length_Mean__MIN","1agent - Training_Episode_Length_Mean__MAX","4agents - Training_Episode_Length_Mean","4agents - Training_Episode_Length_Mean__MIN","4agents - Training_Episode_Length_Mean__MAX","8agents - Training_Episode_Length_Mean","8agents - Training_Episode_Length_Mean__MIN","8agents - Training_Episode_Length_Mean__MAX"
"275","96.99","96.99","96.99","86.36","86.36","86.36","94.4","94.4","94.4"
"276","96.99","96.99","96.99","86.16","86.16","86.16","94.04","94.04","94.04"
"277","96.99","96.99","96.99","86.16","86.16","86.16","93.68","93.68","93.68"
"278","96.99","96.99","96.99","85.67","85.67","85.67","93.68","93.68","93.68"
"279","96.99","96.99","96.99","85.67","85.67","85.67","93.38","93.38","93.38"
"280","96.99","96.99","96.99","85.37","85.37","85.37","93.38","93.38","93.38"
"281","96.99","96.99","96.99","85.8","85.8","85.8","93.38","93.38","93.38"
"282","96.99","96.99","96.99","85.8","85.8","85.8","93.31","93.31","93.31"
"283","96.99","96.99","96.99","85.4","85.4","85.4","93.31","93.31","93.31"
"284","96.99","96.99","96.99","85.36","85.36","85.36","93.31","93.31","93.31"
"285","97.15","97.15","97.15","85.34","85.34","85.34","93.31","93.31","93.31"
"286","97.15","97.15","97.15","84.98","84.98","84.98","93.31","93.31","93.31"
"287","97.15","97.15","97.15","85.5","85.5","85.5","92.97","92.97","92.97"
"288","97.15","97.15","97.15","85.5","85.5","85.5","93.28","93.28","93.28"
"289","97.15","97.15","97.15","85.5","85.5","85.5","93.28","93.28","93.28"
"290","96.82","96.82","96.82","85.5","85.5","85.5","93.04","93.04","93.04"
"291","96.99","96.99","96.99","85.12","85.12","85.12","93.04","93.04","93.04"
"292","96.99","96.99","96.99","85.31","85.31","85.31","93.04","93.04","93.04"
"293","96.99","96.99","96.99","85.63","85.63","85.63","92.68","92.68","92.68"
"294","96.99","96.99","96.99","85.63","85.63","85.63","92.32","92.32","92.32"
"295","97.06","97.06","97.06","85.82","85.82","85.82","92.32","92.32","92.32"
"296","97.06","97.06","97.06","85.82","85.82","85.82","92.32","92.32","92.32"
"297","97.06","97.06","97.06","85.61","85.61","85.61","92.32","92.32","92.32"
"298","97.06","97.06","97.06","85.52","85.52","85.52","92.32","92.32","92.32"
"299","97.06","97.06","97.06","85.52","85.52","85.52","92.32","92.32","92.32"
"300","97.39","97.39","97.39","85.94","85.94","85.94","91.96","91.96","91.96"
"302","97.02","97.02","97.02","86.43","86.43","86.43","91.96","91.96","91.96"
"303","97.02","97.02","97.02","86.1","86.1","86.1","91.96","91.96","91.96"
"304","97","97","97","86.1","86.1","86.1","91.96","91.96","91.96"
"305","97.09","97.09","97.09","86.1","86.1","86.1","91.6","91.6","91.6"
"306","97.09","97.09","97.09","86.1","86.1","86.1","91.6","91.6","91.6"
"307","97.09","97.09","97.09","85.14","85.14","85.14","91.78","91.78","91.78"
"308","97.09","97.09","97.09","84.75","84.75","84.75","91.78","91.78","91.78"
"309","97.29","97.29","97.29","84.38","84.38","84.38","91.78","91.78","91.78"
"310","97.29","97.29","97.29","83.93","83.93","83.93","91.78","91.78","91.78"
"311","97.29","97.29","97.29","83.56","83.56","83.56","91.78","91.78","91.78"
"312","97.29","97.29","97.29","83.2","83.2","83.2","91.78","91.78","91.78"
"313","97.29","97.29","97.29","83.2","83.2","83.2","91.78","91.78","91.78"
"314","97.29","97.29","97.29","83.2","83.2","83.2","91.78","91.78","91.78"
"315","97.29","97.29","97.29","83.2","83.2","83.2","92.02","92.02","92.02"
"316","97.29","97.29","97.29","83.43","83.43","83.43","92.02","92.02","92.02"
"317","96.97","96.97","96.97","83.43","83.43","83.43","91.78","91.78","91.78"
"318","96.97","96.97","96.97","83.38","83.38","83.38","91.78","91.78","91.78"
"319","96.97","96.97","96.97","83.02","83.02","83.02","92.13","92.13","92.13"
"320","96.97","96.97","96.97","83.02","83.02","83.02","92.13","92.13","92.13"
"321","96.97","96.97","96.97","83.02","83.02","83.02","91.78","91.78","91.78"
"322","96.97","96.97","96.97","83.02","83.02","83.02","91.78","91.78","91.78"
"323","96.94","96.94","96.94","83.35","83.35","83.35","91.78","91.78","91.78"
"324","96.94","96.94","96.94","83.35","83.35","83.35","91.96","91.96","91.96"
"325","96.94","96.94","96.94","83.09","83.09","83.09","91.96","91.96","91.96"
"326","96.94","96.94","96.94","83.09","83.09","83.09","91.96","91.96","91.96"
"327","96.94","96.94","96.94","83.09","83.09","83.09","91.78","91.78","91.78"
"328","96.94","96.94","96.94","83.09","83.09","83.09","91.78","91.78","91.78"
"329","97.1","97.1","97.1","83.48","83.48","83.48","91.77","91.77","91.77"
"330","97.1","97.1","97.1","83.91","83.91","83.91","91.77","91.77","91.77"
"331","97.38","97.38","97.38","83.54","83.54","83.54","92.07","92.07","92.07"
"332","97.63","97.63","97.63","82.76","82.76","82.76","92.07","92.07","92.07"
"333","97.63","97.63","97.63","82.98","82.98","82.98","92.07","92.07","92.07"
"334","97.63","97.63","97.63","83.43","83.43","83.43","92.07","92.07","92.07"
"335","97.63","97.63","97.63","83.06","83.06","83.06","92.07","92.07","92.07"
"336","97.63","97.63","97.63","82.72","82.72","82.72","91.59","91.59","91.59"
"337","97.63","97.63","97.63","82.82","82.82","82.82","91.59","91.59","91.59"
"338","97.77","97.77","97.77","82.81","82.81","82.81","91.92","91.92","91.92"
"339","97.77","97.77","97.77","83.41","83.41","83.41","91.7","91.7","91.7"
"340","97.77","97.77","97.77","83.79","83.79","83.79","92.04","92.04","92.04"
"341","97.77","97.77","97.77","84.37","84.37","84.37","92.39","92.39","92.39"
"342","97.77","97.77","97.77","84.37","84.37","84.37","92.39","92.39","92.39"
"343","97.77","97.77","97.77","84.37","84.37","84.37","92.39","92.39","92.39"
"344","97.77","97.77","97.77","84.65","84.65","84.65","92.39","92.39","92.39"
"345","97.77","97.77","97.77","84.56","84.56","84.56","92.39","92.39","92.39"
"346","97.77","97.77","97.77","84.56","84.56","84.56","92.75","92.75","92.75"
"347","97.55","97.55","97.55","84.17","84.17","84.17","93.11","93.11","93.11"
"348","97.55","97.55","97.55","84.23","84.23","84.23","93.1","93.1","93.1"
"349","97.55","97.55","97.55","84.63","84.63","84.63","93.1","93.1","93.1"
"350","97.55","97.55","97.55","84.16","84.16","84.16","93.1","93.1","93.1"
"351","97.55","97.55","97.55","84.31","84.31","84.31","93.1","93.1","93.1"
"352","97.55","97.55","97.55","83.39","83.39","83.39","93.1","93.1","93.1"
"353","97.55","97.55","97.55","83.03","83.03","83.03","93.1","93.1","93.1"
"354","97.51","97.51","97.51","82.69","82.69","82.69","93.1","93.1","93.1"
"355","97.18","97.18","97.18","82.29","82.29","82.29","92.77","92.77","92.77"
"356","97.18","97.18","97.18","83.22","83.22","83.22","92.77","92.77","92.77"
"357","97.18","97.18","97.18","83.22","83.22","83.22","92.77","92.77","92.77"
"358","97.18","97.18","97.18","83.22","83.22","83.22","92.41","92.41","92.41"
"359","97.18","97.18","97.18","83.2","83.2","83.2","92.41","92.41","92.41"
"360","97.18","97.18","97.18","83.24","83.24","83.24","92.41","92.41","92.41"
"361","97.18","97.18","97.18","82.66","82.66","82.66","92.41","92.41","92.41"
"362","97.18","97.18","97.18","82.2","82.2","82.2","92.41","92.41","92.41"
"363","97.55","97.55","97.55","82.2","82.2","82.2","92.06","92.06","92.06"
"364","97.55","97.55","97.55","81.34","81.34","81.34","92.2","92.2","92.2"
"365","97.55","97.55","97.55","80.98","80.98","80.98","92.35","92.35","92.35"
"366","97.47","97.47","97.47","81.86","81.86","81.86","92.35","92.35","92.35"
"367","97.47","97.47","97.47","82.22","82.22","82.22","91.99","91.99","91.99"
"368","97.47","97.47","97.47","81.85","81.85","81.85","92.02","92.02","92.02"
"369","97.11","97.11","97.11","81.48","81.48","81.48","92.02","92.02","92.02"
"370","97.11","97.11","97.11","81.44","81.44","81.44","92.02","92.02","92.02"
"371","97.11","97.11","97.11","81.44","81.44","81.44","91.7","91.7","91.7"
"372","97.11","97.11","97.11","81.25","81.25","81.25","91.7","91.7","91.7"
"373","97.11","97.11","97.11","81.53","81.53","81.53","91.91","91.91","91.91"
"374","96.98","96.98","96.98","82.38","82.38","82.38","92.13","92.13","92.13"
"375","96.62","96.62","96.62","82.38","82.38","82.38","91.77","91.77","91.77"
"376","96.88","96.88","96.88","82.38","82.38","82.38","91.77","91.77","91.77"
"377","96.88","96.88","96.88","82.4","82.4","82.4","92.13","92.13","92.13"
"378","96.88","96.88","96.88","81.89","81.89","81.89","92.49","92.49","92.49"
"379","96.88","96.88","96.88","82.07","82.07","82.07","92.18","92.18","92.18"
"380","96.51","96.51","96.51","82.07","82.07","82.07","92.48","92.48","92.48"
"381","96.51","96.51","96.51","82.12","82.12","82.12","92.48","92.48","92.48"
"382","96.51","96.51","96.51","81.74","81.74","81.74","91.92","91.92","91.92"
"383","96.51","96.51","96.51","81.74","81.74","81.74","92.26","92.26","92.26"
"384","96.51","96.51","96.51","82.14","82.14","82.14","92.26","92.26","92.26"
"385","96.51","96.51","96.51","82.12","82.12","82.12","92.26","92.26","92.26"
"386","95.56","95.56","95.56","82.51","82.51","82.51","92.26","92.26","92.26"
"387","95.56","95.56","95.56","82.87","82.87","82.87","92.08","92.08","92.08"
"388","95.56","95.56","95.56","82.87","82.87","82.87","92.08","92.08","92.08"
"389","95.56","95.56","95.56","82.87","82.87","82.87","92.08","92.08","92.08"
"390","95.56","95.56","95.56","82.42","82.42","82.42","92.08","92.08","92.08"
"391","95.89","95.89","95.89","82.08","82.08","82.08","92.32","92.32","92.32"
"392","95.89","95.89","95.89","82.02","82.02","82.02","92.32","92.32","92.32"
"393","95.89","95.89","95.89","81.1","81.1","81.1","92.32","92.32","92.32"
"394","95.89","95.89","95.89","80.78","80.78","80.78","92.68","92.68","92.68"
"395","95.89","95.89","95.89","80.42","80.42","80.42","93.04","93.04","93.04"
"396","95.89","95.89","95.89","80.42","80.42","80.42","92.68","92.68","92.68"
"397","95.89","95.89","95.89","80.42","80.42","80.42","92.68","92.68","92.68"
"398","95.89","95.89","95.89","80.63","80.63","80.63","92.32","92.32","92.32"
"399","95.89","95.89","95.89","80.96","80.96","80.96","92.32","92.32","92.32"
"400","95.89","95.89","95.89","81.32","81.32","81.32","92.08","92.08","92.08"
"401","95.89","95.89","95.89","81.32","81.32","81.32","92.27","92.27","92.27"
"403","96.26","96.26","96.26","81.32","81.32","81.32","92.27","92.27","92.27"
"404","95.91","95.91","95.91","81.65","81.65","81.65","91.91","91.91","91.91"
"405","95.58","95.58","95.58","81.65","81.65","81.65","91.54","91.54","91.54"
"406","95.58","95.58","95.58","81.65","81.65","81.65","91.9","91.9","91.9"
"407","95.58","95.58","95.58","81.32","81.32","81.32","91.58","91.58","91.58"
"408","95.58","95.58","95.58","82.28","82.28","82.28","91.12","91.12","91.12"
"409","95.58","95.58","95.58","82.67","82.67","82.67","90.94","90.94","90.94"
"410","95.58","95.58","95.58","83.04","83.04","83.04","90.58","90.58","90.58"
"411","95.58","95.58","95.58","83.49","83.49","83.49","90.22","90.22","90.22"
"412","95.58","95.58","95.58","83.86","83.86","83.86","90.22","90.22","90.22"
"413","95.58","95.58","95.58","83.53","83.53","83.53","90.22","90.22","90.22"
"414","95.58","95.58","95.58","83.53","83.53","83.53","90.22","90.22","90.22"
"415","95.58","95.58","95.58","83.53","83.53","83.53","90.22","90.22","90.22"
"416","95.58","95.58","95.58","83.53","83.53","83.53","90.34","90.34","90.34"
"417","95.58","95.58","95.58","83.53","83.53","83.53","90.34","90.34","90.34"
"418","95.9","95.9","95.9","83.53","83.53","83.53","90.22","90.22","90.22"
"419","95.9","95.9","95.9","83.35","83.35","83.35","90.22","90.22","90.22"
"420","95.9","95.9","95.9","83.27","83.27","83.27","89.86","89.86","89.86"
"421","95.9","95.9","95.9","83.27","83.27","83.27","89.86","89.86","89.86"
"422","95.9","95.9","95.9","83.27","83.27","83.27","90.21","90.21","90.21"
"423","95.9","95.9","95.9","83.27","83.27","83.27","90.21","90.21","90.21"
"424","95.56","95.56","95.56","83.27","83.27","83.27","90.21","90.21","90.21"
"425","95.56","95.56","95.56","83.27","83.27","83.27","90.21","90.21","90.21"
"426","95.56","95.56","95.56","82.73","82.73","82.73","89.88","89.88","89.88"
"427","95.56","95.56","95.56","82.7","82.7","82.7","89.88","89.88","89.88"
"428","95.03","95.03","95.03","82.7","82.7","82.7","90.06","90.06","90.06"
"429","95.03","95.03","95.03","82.7","82.7","82.7","89.91","89.91","89.91"
"430","95.03","95.03","95.03","82.7","82.7","82.7","90.27","90.27","90.27"
"431","95.03","95.03","95.03","82.61","82.61","82.61","90.27","90.27","90.27"
"432","95.03","95.03","95.03","82.98","82.98","82.98","90.27","90.27","90.27"
"433","95.03","95.03","95.03","83.45","83.45","83.45","90.27","90.27","90.27"
"434","95.03","95.03","95.03","82.93","82.93","82.93","89.94","89.94","89.94"
"435","95.03","95.03","95.03","82","82","82","89.94","89.94","89.94"
"436","95.03","95.03","95.03","82.01","82.01","82.01","89.6","89.6","89.6"
"437","95.03","95.03","95.03","81.92","81.92","81.92","90.08","90.08","90.08"
"438","95.03","95.03","95.03","81.74","81.74","81.74","90.08","90.08","90.08"
"439","94.99","94.99","94.99","82.13","82.13","82.13","90.08","90.08","90.08"
"440","94.99","94.99","94.99","82.13","82.13","82.13","90.3","90.3","90.3"
"441","94.99","94.99","94.99","82.13","82.13","82.13","90.3","90.3","90.3"
"442","94.99","94.99","94.99","81.78","81.78","81.78","90.3","90.3","90.3"
"443","94.99","94.99","94.99","81.78","81.78","81.78","90.3","90.3","90.3"
"444","94.99","94.99","94.99","81.78","81.78","81.78","90.3","90.3","90.3"
"445","94.99","94.99","94.99","81.32","81.32","81.32","90.3","90.3","90.3"
"446","94.99","94.99","94.99","81.17","81.17","81.17","90.3","90.3","90.3"
"447","94.99","94.99","94.99","81.17","81.17","81.17","90.3","90.3","90.3"
"448","95.21","95.21","95.21","80.6","80.6","80.6","90.3","90.3","90.3"
"449","95.21","95.21","95.21","80.25","80.25","80.25","90.66","90.66","90.66"
"450","95.21","95.21","95.21","80.25","80.25","80.25","90.66","90.66","90.66"
"451","95.21","95.21","95.21","80.64","80.64","80.64","90.66","90.66","90.66"
"452","95.21","95.21","95.21","80.64","80.64","80.64","90.3","90.3","90.3"
"453","95.21","95.21","95.21","81.36","81.36","81.36","90.08","90.08","90.08"
"454","94.84","94.84","94.84","81.29","81.29","81.29","90.08","90.08","90.08"
"455","95.16","95.16","95.16","81.34","81.34","81.34","90.08","90.08","90.08"
"456","95.49","95.49","95.49","81.74","81.74","81.74","90.41","90.41","90.41"
"457","95.49","95.49","95.49","81.56","81.56","81.56","90.41","90.41","90.41"
"458","95.49","95.49","95.49","81.56","81.56","81.56","90.19","90.19","90.19"
"459","95.49","95.49","95.49","81.56","81.56","81.56","90.19","90.19","90.19"
"460","95.49","95.49","95.49","81.58","81.58","81.58","90.19","90.19","90.19"
"461","95.49","95.49","95.49","81.58","81.58","81.58","90.19","90.19","90.19"
"462","95.49","95.49","95.49","82.16","82.16","82.16","90.19","90.19","90.19"
"463","95.49","95.49","95.49","82.62","82.62","82.62","90.19","90.19","90.19"
"464","95.49","95.49","95.49","82.62","82.62","82.62","90.2","90.2","90.2"
"465","95.49","95.49","95.49","83.48","83.48","83.48","90.2","90.2","90.2"
"466","95.49","95.49","95.49","83.88","83.88","83.88","90.2","90.2","90.2"
"467","95.82","95.82","95.82","83.88","83.88","83.88","90.2","90.2","90.2"
"468","95.82","95.82","95.82","83.88","83.88","83.88","90.56","90.56","90.56"
"469","95.82","95.82","95.82","84.25","84.25","84.25","90.77","90.77","90.77"
"470","96.18","96.18","96.18","84.62","84.62","84.62","90.77","90.77","90.77"
"471","96.18","96.18","96.18","84.66","84.66","84.66","90.77","90.77","90.77"
"472","96.18","96.18","96.18","84.66","84.66","84.66","91.09","91.09","91.09"
"473","96.18","96.18","96.18","85.18","85.18","85.18","90.73","90.73","90.73"
